"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,2.57557129859924,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,2.12625741958618,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,1.90954208374023,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,2.57828044891357,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,2.20342183113098,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,2.51944327354431,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,2.12522315979004,,
"BEL","Belgium","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,1.79112017154694,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,62.226936340332,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,52.7133712768555,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,41.5955772399902,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,2.42674565315247,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,2.63770532608032,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,3.38943123817444,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,3.18282985687256,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,2.95326066017151,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,2.94798064231873,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,2.90582299232483,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,2.84078645706177,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,2.93826770782471,,
"CAN","Canada","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,2.87755465507507,,
"CAN","Canada","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,50.0061912536621,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2005","2005","USD","US Dollar","0","Units",,,7.61947870254517,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,7.95526218414307,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,8.22917652130127,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2008","2008","USD","US Dollar","0","Units",,,8.15408897399902,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2009","2009","USD","US Dollar","0","Units",,,8.1051607131958,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,8.18251895904541,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2011","2011","USD","US Dollar","0","Units",,,8.19794178009033,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2012","2012","USD","US Dollar","0","Units",,,8.25885391235352,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2013","2013","USD","US Dollar","0","Units",,,8.29072952270508,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,8.3585844039917,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2015","2015","USD","US Dollar","0","Units",,,8.64838314056396,,
"CZE","Czech Republic","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2016","2016","USD","US Dollar","0","Units",,,8.93839931488037,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,1.15150761604309,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,1.17100727558136,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,2.69078326225281,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,2.6266758441925,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,2.15808749198914,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,2.00101518630982,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,2.94271993637085,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,1.96712636947632,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,0.851545453071594,,
"CZE","Czech Republic","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,0.602769732475281,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,54.1647720336914,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,47.4152717590332,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,39.0159759521484,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2005","2005","USD","US Dollar","0","Units",,,26.6798515319824,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,27.1496353149414,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,27.7780170440674,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2008","2008","USD","US Dollar","0","Units",,,28.2262382507324,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2009","2009","USD","US Dollar","0","Units",,,29.3424644470215,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,28.7050495147705,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2011","2011","USD","US Dollar","0","Units",,,27.6652908325195,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2012","2012","USD","US Dollar","0","Units",,,27.5411796569824,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2013","2013","USD","US Dollar","0","Units",,,27.6055393218994,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,28.409595489502,,
"DNK","Denmark","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2015","2015","USD","US Dollar","0","Units",,,28.8062915802002,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,1.34952127933502,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,2.02437376976013,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,4.11748361587524,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,4.85981750488281,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,4.71719074249268,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,4.2801661491394,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,3.8244366645813,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,3.74859023094177,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,3.40256476402283,,
"DNK","Denmark","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,3.64595532417297,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,42.7988128662109,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,28.7903461456299,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,34.7843208312988,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2005","2005","USD","US Dollar","0","Units",,,16.8662452697754,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,17.0893001556396,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,17.4650020599365,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2008","2008","USD","US Dollar","0","Units",,,17.537525177002,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2009","2009","USD","US Dollar","0","Units",,,17.9556159973144,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,18.263204574585,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2011","2011","USD","US Dollar","0","Units",,,18.1152248382568,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2012","2012","USD","US Dollar","0","Units",,,18.2865562438965,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2013","2013","USD","US Dollar","0","Units",,,18.0654449462891,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,18.1072463989258,,
"FIN","Finland","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2015","2015","USD","US Dollar","0","Units",,,18.1502647399902,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,1.984370470047,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,1.54752671718597,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,2.61613774299622,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,2.62527513504028,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,1.95912718772888,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,1.50588703155518,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,2.18199110031128,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,1.6044499874115,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,1.52217423915863,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,1.60920643806458,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,36.5986709594727,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,35.205207824707,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,25.7857723236084,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,18.9438724517822,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,19.6079559326172,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,19.4730358123779,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,2.18966269493103,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,1.95739006996155,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,2.86792325973511,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,2.16443490982056,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,2.09650444984436,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,2.67651581764221,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,2.82771444320679,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,3.1615846157074,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,3.09886026382446,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,2.08006882667542,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,55.7063827514648,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,57.8553619384766,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,38.2431259155273,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2005","2005","USD","US Dollar","0","Units",,,22.601188659668,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,21.3105640411377,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,21.500415802002,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2008","2008","USD","US Dollar","0","Units",,,21.82763671875,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2009","2009","USD","US Dollar","0","Units",,,22.3239517211914,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,21.9412822723389,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2011","2011","USD","US Dollar","0","Units",,,21.5816383361816,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2012","2012","USD","US Dollar","0","Units",,,22.8358764648438,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2013","2013","USD","US Dollar","0","Units",,,22.9786720275879,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,23.1828498840332,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2015","2015","USD","US Dollar","0","Units",,,23.6184673309326,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2016","2016","USD","US Dollar","0","Units",,,24.311149597168,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,69.108283996582,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,59.7782440185547,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,52.0817451477051,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,9.79320240020752,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2008","2008","USD","US Dollar","0","Units",,,9.98161792755127,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2009","2009","USD","US Dollar","0","Units",,,10.4521017074585,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2010","2010","USD","US Dollar","0","Units",,,10.147084236145,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2011","2011","USD","US Dollar","0","Units",,,9.96406841278076,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2012","2012","USD","US Dollar","0","Units",,,9.39816761016846,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2013","2013","USD","US Dollar","0","Units",,,8.6057767868042,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2014","2014","USD","US Dollar","0","Units",,,8.46255302429199,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2015","2015","USD","US Dollar","0","Units",,,8.45577430725098,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2016","2016","USD","US Dollar","0","Units",,,8.38260650634766,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2007","2007","PC","Percentage","0","Units",,,7.7887282371521,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2008","2008","PC","Percentage","0","Units",,,7.55151796340942,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2009","2009","PC","Percentage","0","Units",,,12.0719127655029,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,12.8560781478882,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2011","2011","PC","Percentage","0","Units",,,17.1203842163086,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2012","2012","PC","Percentage","0","Units",,,16.3046054840088,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2013","2013","PC","Percentage","0","Units",,,25.507884979248,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2014","2014","PC","Percentage","0","Units",,,28.9797210693359,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,23.2907848358154,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","MS","Medium skilled","2016","2016","PC","Percentage","0","Units",,,21.6993675231934,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,68.7979736328125,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,73.4328460693359,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,63.6092987060547,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2005","2005","USD","US Dollar","0","Units",,,5.95717525482178,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2006","2006","USD","US Dollar","0","Units",,,5.85396146774292,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","MS","Medium skilled","2007","2007","USD","US Dollar","0","Units",,,6.01872205734253,,
