"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","EMP","MEN","THND_PER","Q","2015-Q1",501.5436,
"SVN","EMP","MEN","THND_PER","Q","2015-Q2",501.3616,
"SVN","EMP","MEN","THND_PER","Q","2015-Q3",503.8672,
"SVN","EMP","MEN","THND_PER","Q","2015-Q4",496.1276,
"SVN","EMP","MEN","THND_PER","Q","2016-Q1",489.2775,
"SVN","EMP","MEN","THND_PER","Q","2016-Q2",490.1329,
"SVN","EMP","MEN","THND_PER","Q","2016-Q3",489.7743,
"SVN","EMP","MEN","THND_PER","Q","2016-Q4",495.2154,
"SVN","EMP","MEN","THND_PER","Q","2017-Q1",507.5838,
"SVN","EMP","MEN","THND_PER","Q","2017-Q2",513.4313,
"SVN","EMP","MEN","THND_PER","Q","2017-Q3",519.1003,
"SVN","EMP","MEN","THND_PER","Q","2017-Q4",523.2846,
"SVN","EMP","MEN","THND_PER","Q","2018-Q1",523.6335,
"SVN","EMP","MEN","THND_PER","Q","2018-Q2",528.677,
"SVN","EMP","MEN","THND_PER","Q","2018-Q3",533.4302,
"SVN","EMP","MEN","THND_PER","Q","2018-Q4",535.0593,
"SVN","EMP","MEN","THND_PER","Q","2019-Q1",537.4841,
"SVN","EMP","MEN","THND_PER","Q","2019-Q2",534.5648,
"SVN","EMP","MEN","THND_PER","Q","2019-Q3",530.9626,
"SVN","EMP","MEN","THND_PER","Q","2019-Q4",525.5886,
"SVN","EMP","MEN","THND_PER","Q","2020-Q1",535.3622,
"SVN","EMP","MEN","THND_PER","Q","2020-Q2",526.3085,
"SVN","EMP","MEN","THND_PER","Q","2020-Q3",526.4253,
"SVN","EMP","MEN","THND_PER","Q","2020-Q4",534.1039,
"SVN","EMP","MEN","THND_PER","Q","2021-Q1",517.0607,
"SVN","EMP","MEN","THND_PER","Q","2021-Q2",531.8376,
"SVN","EMP","MEN","THND_PER","Q","2021-Q3",532.3022,
"SVN","EMP","MEN","THND_PER","Q","2021-Q4",530.4995,
"SVN","EMP","MEN","THND_PER","Q","2022-Q1",543.5917,
"SVN","EMP","MEN","THND_PER","Q","2022-Q2",534.2343,
"SVN","EMP","MEN","THND_PER","Q","2022-Q3",534.2591,
"SVN","EMP","MEN","THND_PER","Q","2022-Q4",533.9149,
"SVN","EMP","TOT","THND_PER","Q","1999-Q1",880.3735,
"SVN","EMP","TOT","THND_PER","Q","1999-Q2",885.866,
"SVN","EMP","TOT","THND_PER","Q","1999-Q3",879.4186,
"SVN","EMP","TOT","THND_PER","Q","1999-Q4",885.7419,
"SVN","EMP","TOT","THND_PER","Q","2000-Q1",889.6396,
"SVN","EMP","TOT","THND_PER","Q","2000-Q2",891.0431,
"SVN","EMP","TOT","THND_PER","Q","2000-Q3",910.9407,
"SVN","EMP","TOT","THND_PER","Q","2000-Q4",910.9766,
"SVN","EMP","TOT","THND_PER","Q","2001-Q1",914.3871,
"SVN","EMP","TOT","THND_PER","Q","2001-Q2",911.298,
"SVN","EMP","TOT","THND_PER","Q","2001-Q3",923.9578,
"SVN","EMP","TOT","THND_PER","Q","2001-Q4",915.5571,
"SVN","EMP","TOT","THND_PER","Q","2002-Q1",926.8521,
"SVN","EMP","TOT","THND_PER","Q","2002-Q2",919.2828,
"SVN","EMP","TOT","THND_PER","Q","2002-Q3",900.2766,
"SVN","EMP","TOT","THND_PER","Q","2002-Q4",891.9884,
"SVN","EMP","TOT","THND_PER","Q","2003-Q1",893.4265,
"SVN","EMP","TOT","THND_PER","Q","2003-Q2",893.3041,
"SVN","EMP","TOT","THND_PER","Q","2003-Q3",885.178,
"SVN","EMP","TOT","THND_PER","Q","2003-Q4",916.9914,
"SVN","EMP","TOT","THND_PER","Q","2004-Q1",931.6909,
"SVN","EMP","TOT","THND_PER","Q","2004-Q2",942.8954,
"SVN","EMP","TOT","THND_PER","Q","2004-Q3",956.4863,
"SVN","EMP","TOT","THND_PER","Q","2004-Q4",942.7274,
"SVN","EMP","TOT","THND_PER","Q","2005-Q1",945.4163,
"SVN","EMP","TOT","THND_PER","Q","2005-Q2",944.2353,
"SVN","EMP","TOT","THND_PER","Q","2005-Q3",949.8447,
"SVN","EMP","TOT","THND_PER","Q","2005-Q4",957.4037,
"SVN","EMP","TOT","THND_PER","Q","2006-Q1",958.362,
"SVN","EMP","TOT","THND_PER","Q","2006-Q2",966.5966,
"SVN","EMP","TOT","THND_PER","Q","2006-Q3",960.7131,
"SVN","EMP","TOT","THND_PER","Q","2006-Q4",959.2283,
"SVN","EMP","TOT","THND_PER","Q","2007-Q1",971.8185,
"SVN","EMP","TOT","THND_PER","Q","2007-Q2",991.2991,
"SVN","EMP","TOT","THND_PER","Q","2007-Q3",992.1703,
"SVN","EMP","TOT","THND_PER","Q","2007-Q4",985.4121,
"SVN","EMP","TOT","THND_PER","Q","2008-Q1",986.4843,
"SVN","EMP","TOT","THND_PER","Q","2008-Q2",988.77,
"SVN","EMP","TOT","THND_PER","Q","2008-Q3",1008.077,
"SVN","EMP","TOT","THND_PER","Q","2008-Q4",1001.268,
"SVN","EMP","TOT","THND_PER","Q","2009-Q1",978.2229,
"SVN","EMP","TOT","THND_PER","Q","2009-Q2",981.1921,
"SVN","EMP","TOT","THND_PER","Q","2009-Q3",985.7344,
"SVN","EMP","TOT","THND_PER","Q","2009-Q4",976.9506,
"SVN","EMP","TOT","THND_PER","Q","2010-Q1",980.4825,
"SVN","EMP","TOT","THND_PER","Q","2010-Q2",969.0086,
"SVN","EMP","TOT","THND_PER","Q","2010-Q3",957.1285,
"SVN","EMP","TOT","THND_PER","Q","2010-Q4",957.4805,
"SVN","EMP","TOT","THND_PER","Q","2011-Q1",942.8433,
"SVN","EMP","TOT","THND_PER","Q","2011-Q2",938.4866,
"SVN","EMP","TOT","THND_PER","Q","2011-Q3",934.8023,
"SVN","EMP","TOT","THND_PER","Q","2011-Q4",928.3678,
"SVN","EMP","TOT","THND_PER","Q","2012-Q1",942.0204,
"SVN","EMP","TOT","THND_PER","Q","2012-Q2",920.1815,
"SVN","EMP","TOT","THND_PER","Q","2012-Q3",914.8731,
"SVN","EMP","TOT","THND_PER","Q","2012-Q4",917.425,
"SVN","EMP","TOT","THND_PER","Q","2013-Q1",903.1505,
"SVN","EMP","TOT","THND_PER","Q","2013-Q2",903.4593,
"SVN","EMP","TOT","THND_PER","Q","2013-Q3",911.3751,
"SVN","EMP","TOT","THND_PER","Q","2013-Q4",905.4152,
"SVN","EMP","TOT","THND_PER","Q","2014-Q1",911.882,
"SVN","EMP","TOT","THND_PER","Q","2014-Q2",928.095,
"SVN","EMP","TOT","THND_PER","Q","2014-Q3",914.1788,
"SVN","EMP","TOT","THND_PER","Q","2014-Q4",912.4442,
"SVN","EMP","TOT","THND_PER","Q","2015-Q1",912.9158,
"SVN","EMP","TOT","THND_PER","Q","2015-Q2",919.9249,
"SVN","EMP","TOT","THND_PER","Q","2015-Q3",922.6119,
"SVN","EMP","TOT","THND_PER","Q","2015-Q4",914.1474,
"SVN","EMP","TOT","THND_PER","Q","2016-Q1",908.5101,
"SVN","EMP","TOT","THND_PER","Q","2016-Q2",914.2174,
"SVN","EMP","TOT","THND_PER","Q","2016-Q3",912.006,
"SVN","EMP","TOT","THND_PER","Q","2016-Q4",925.2665,
"SVN","EMP","TOT","THND_PER","Q","2017-Q1",947.9468,
"SVN","EMP","TOT","THND_PER","Q","2017-Q2",950.0577,
"SVN","EMP","TOT","THND_PER","Q","2017-Q3",964.414,
"SVN","EMP","TOT","THND_PER","Q","2017-Q4",973.8815,
"SVN","EMP","TOT","THND_PER","Q","2018-Q1",975.2363,
"SVN","EMP","TOT","THND_PER","Q","2018-Q2",979.7776,
"SVN","EMP","TOT","THND_PER","Q","2018-Q3",982.7931,
"SVN","EMP","TOT","THND_PER","Q","2018-Q4",984.6931,
"SVN","EMP","TOT","THND_PER","Q","2019-Q1",988.0988,
"SVN","EMP","TOT","THND_PER","Q","2019-Q2",987.6877,
"SVN","EMP","TOT","THND_PER","Q","2019-Q3",975.6362,
"SVN","EMP","TOT","THND_PER","Q","2019-Q4",978.6773,
"SVN","EMP","TOT","THND_PER","Q","2020-Q1",994.6415,
"SVN","EMP","TOT","THND_PER","Q","2020-Q2",966.343,
"SVN","EMP","TOT","THND_PER","Q","2020-Q3",970.5147,
"SVN","EMP","TOT","THND_PER","Q","2020-Q4",980.6008,
"SVN","EMP","TOT","THND_PER","Q","2021-Q1",945.1208,
"SVN","EMP","TOT","THND_PER","Q","2021-Q2",977.3033,
"SVN","EMP","TOT","THND_PER","Q","2021-Q3",986.5547,
"SVN","EMP","TOT","THND_PER","Q","2021-Q4",977.2212,
"SVN","EMP","TOT","THND_PER","Q","2022-Q1",999.1054,
"SVN","EMP","TOT","THND_PER","Q","2022-Q2",984.7237,
"SVN","EMP","TOT","THND_PER","Q","2022-Q3",982.4861,
"SVN","EMP","TOT","THND_PER","Q","2022-Q4",978.1848,
"SVN","EMP","WOMEN","THND_PER","Q","1999-Q1",406.4396,
"SVN","EMP","WOMEN","THND_PER","Q","1999-Q2",406.0093,
"SVN","EMP","WOMEN","THND_PER","Q","1999-Q3",402.9203,
"SVN","EMP","WOMEN","THND_PER","Q","1999-Q4",405.4308,
"SVN","EMP","WOMEN","THND_PER","Q","2000-Q1",409.7696,
"SVN","EMP","WOMEN","THND_PER","Q","2000-Q2",409.9219,
"SVN","EMP","WOMEN","THND_PER","Q","2000-Q3",417.9862,
"SVN","EMP","WOMEN","THND_PER","Q","2000-Q4",417.7222,
"SVN","EMP","WOMEN","THND_PER","Q","2001-Q1",417.8246,
"SVN","EMP","WOMEN","THND_PER","Q","2001-Q2",414.1796,
"SVN","EMP","WOMEN","THND_PER","Q","2001-Q3",419.6654,
"SVN","EMP","WOMEN","THND_PER","Q","2001-Q4",418.6303,
"SVN","EMP","WOMEN","THND_PER","Q","2002-Q1",420.6173,
"SVN","EMP","WOMEN","THND_PER","Q","2002-Q2",419.8665,
"SVN","EMP","WOMEN","THND_PER","Q","2002-Q3",414.2462,
"SVN","EMP","WOMEN","THND_PER","Q","2002-Q4",406.47,
"SVN","EMP","WOMEN","THND_PER","Q","2003-Q1",407.6453,
"SVN","EMP","WOMEN","THND_PER","Q","2003-Q2",405.4372,
"SVN","EMP","WOMEN","THND_PER","Q","2003-Q3",400.8848,
"SVN","EMP","WOMEN","THND_PER","Q","2003-Q4",414.9326,
"SVN","EMP","WOMEN","THND_PER","Q","2004-Q1",424.1386,
"SVN","EMP","WOMEN","THND_PER","Q","2004-Q2",431.0803,
"SVN","EMP","WOMEN","THND_PER","Q","2004-Q3",437.9615,
"SVN","EMP","WOMEN","THND_PER","Q","2004-Q4",427.3197,
"SVN","EMP","WOMEN","THND_PER","Q","2005-Q1",429.93,
"SVN","EMP","WOMEN","THND_PER","Q","2005-Q2",431.3228,
"SVN","EMP","WOMEN","THND_PER","Q","2005-Q3",435.2788,
"SVN","EMP","WOMEN","THND_PER","Q","2005-Q4",438.2684,
"SVN","EMP","WOMEN","THND_PER","Q","2006-Q1",434.8413,
"SVN","EMP","WOMEN","THND_PER","Q","2006-Q2",444.8835,
"SVN","EMP","WOMEN","THND_PER","Q","2006-Q3",435.7764,
"SVN","EMP","WOMEN","THND_PER","Q","2006-Q4",434.8988,
"SVN","EMP","WOMEN","THND_PER","Q","2007-Q1",439.3485,
"SVN","EMP","WOMEN","THND_PER","Q","2007-Q2",448.5023,
"SVN","EMP","WOMEN","THND_PER","Q","2007-Q3",449.4627,
"SVN","EMP","WOMEN","THND_PER","Q","2007-Q4",444.9864,
"SVN","EMP","WOMEN","THND_PER","Q","2008-Q1",446.9108,
"SVN","EMP","WOMEN","THND_PER","Q","2008-Q2",447.8997,
"SVN","EMP","WOMEN","THND_PER","Q","2008-Q3",458.9893,
"SVN","EMP","WOMEN","THND_PER","Q","2008-Q4",459.1003,
"SVN","EMP","WOMEN","THND_PER","Q","2009-Q1",452.7813,
"SVN","EMP","WOMEN","THND_PER","Q","2009-Q2",448.6858,
"SVN","EMP","WOMEN","THND_PER","Q","2009-Q3",452.4828,
"SVN","EMP","WOMEN","THND_PER","Q","2009-Q4",445.6501,
"SVN","EMP","WOMEN","THND_PER","Q","2010-Q1",449.1125,
"SVN","EMP","WOMEN","THND_PER","Q","2010-Q2",445.9839,
"SVN","EMP","WOMEN","THND_PER","Q","2010-Q3",436.393,
"SVN","EMP","WOMEN","THND_PER","Q","2010-Q4",438.9105,
"SVN","EMP","WOMEN","THND_PER","Q","2011-Q1",431.9816,
"SVN","EMP","WOMEN","THND_PER","Q","2011-Q2",429.6544,
"SVN","EMP","WOMEN","THND_PER","Q","2011-Q3",430.2625,
"SVN","EMP","WOMEN","THND_PER","Q","2011-Q4",428.2014,
"SVN","EMP","WOMEN","THND_PER","Q","2012-Q1",438.792,
"SVN","EMP","WOMEN","THND_PER","Q","2012-Q2",419.6117,
"SVN","EMP","WOMEN","THND_PER","Q","2012-Q3",418.1018,
"SVN","EMP","WOMEN","THND_PER","Q","2012-Q4",418.8945,
"SVN","EMP","WOMEN","THND_PER","Q","2013-Q1",410.2307,
"SVN","EMP","WOMEN","THND_PER","Q","2013-Q2",409.7023,
"SVN","EMP","WOMEN","THND_PER","Q","2013-Q3",414.3449,
"SVN","EMP","WOMEN","THND_PER","Q","2013-Q4",410.9221,
"SVN","EMP","WOMEN","THND_PER","Q","2014-Q1",417.3468,
"SVN","EMP","WOMEN","THND_PER","Q","2014-Q2",424.0364,
"SVN","EMP","WOMEN","THND_PER","Q","2014-Q3",416.5867,
"SVN","EMP","WOMEN","THND_PER","Q","2014-Q4",411.9301,
"SVN","EMP","WOMEN","THND_PER","Q","2015-Q1",411.3722,
"SVN","EMP","WOMEN","THND_PER","Q","2015-Q2",418.5633,
"SVN","EMP","WOMEN","THND_PER","Q","2015-Q3",418.7447,
"SVN","EMP","WOMEN","THND_PER","Q","2015-Q4",418.0199,
"SVN","EMP","WOMEN","THND_PER","Q","2016-Q1",419.2327,
"SVN","EMP","WOMEN","THND_PER","Q","2016-Q2",424.0844,
"SVN","EMP","WOMEN","THND_PER","Q","2016-Q3",422.2317,
"SVN","EMP","WOMEN","THND_PER","Q","2016-Q4",430.0511,
"SVN","EMP","WOMEN","THND_PER","Q","2017-Q1",440.363,
"SVN","EMP","WOMEN","THND_PER","Q","2017-Q2",436.6265,
"SVN","EMP","WOMEN","THND_PER","Q","2017-Q3",445.3137,
"SVN","EMP","WOMEN","THND_PER","Q","2017-Q4",450.5968,
"SVN","EMP","WOMEN","THND_PER","Q","2018-Q1",451.6028,
"SVN","EMP","WOMEN","THND_PER","Q","2018-Q2",451.1006,
"SVN","EMP","WOMEN","THND_PER","Q","2018-Q3",449.3628,
"SVN","EMP","WOMEN","THND_PER","Q","2018-Q4",449.6338,
"SVN","EMP","WOMEN","THND_PER","Q","2019-Q1",450.6147,
"SVN","EMP","WOMEN","THND_PER","Q","2019-Q2",453.1229,
"SVN","EMP","WOMEN","THND_PER","Q","2019-Q3",444.6736,
"SVN","EMP","WOMEN","THND_PER","Q","2019-Q4",453.0887,
"SVN","EMP","WOMEN","THND_PER","Q","2020-Q1",459.2793,
"SVN","EMP","WOMEN","THND_PER","Q","2020-Q2",440.0344,
"SVN","EMP","WOMEN","THND_PER","Q","2020-Q3",444.0894,
"SVN","EMP","WOMEN","THND_PER","Q","2020-Q4",446.4969,
"SVN","EMP","WOMEN","THND_PER","Q","2021-Q1",428.0602,
"SVN","EMP","WOMEN","THND_PER","Q","2021-Q2",445.4657,
"SVN","EMP","WOMEN","THND_PER","Q","2021-Q3",454.2525,
"SVN","EMP","WOMEN","THND_PER","Q","2021-Q4",446.7217,
"SVN","EMP","WOMEN","THND_PER","Q","2022-Q1",455.5137,
"SVN","EMP","WOMEN","THND_PER","Q","2022-Q2",450.4894,
"SVN","EMP","WOMEN","THND_PER","Q","2022-Q3",448.227,
"SVN","EMP","WOMEN","THND_PER","Q","2022-Q4",444.2699,
"SVN","EMP","MEN","PC_WKGPOP","Q","1999-Q1",66.45723,
"SVN","EMP","MEN","PC_WKGPOP","Q","1999-Q2",66.81432,
"SVN","EMP","MEN","PC_WKGPOP","Q","1999-Q3",66.16026,
"SVN","EMP","MEN","PC_WKGPOP","Q","1999-Q4",66.76028,
"SVN","EMP","MEN","PC_WKGPOP","Q","2000-Q1",66.4558,
"SVN","EMP","MEN","PC_WKGPOP","Q","2000-Q2",66.70398,
"SVN","EMP","MEN","PC_WKGPOP","Q","2000-Q3",67.75935,
"SVN","EMP","MEN","PC_WKGPOP","Q","2000-Q4",67.68933,
"SVN","EMP","MEN","PC_WKGPOP","Q","2001-Q1",68.59064,
"SVN","EMP","MEN","PC_WKGPOP","Q","2001-Q2",68.44045,
"SVN","EMP","MEN","PC_WKGPOP","Q","2001-Q3",69.4138,
"SVN","EMP","MEN","PC_WKGPOP","Q","2001-Q4",68.14523,
"SVN","EMP","MEN","PC_WKGPOP","Q","2002-Q1",69.63849,
"SVN","EMP","MEN","PC_WKGPOP","Q","2002-Q2",68.68065,
"SVN","EMP","MEN","PC_WKGPOP","Q","2002-Q3",66.91531,
"SVN","EMP","MEN","PC_WKGPOP","Q","2002-Q4",67.38585,
"SVN","EMP","MEN","PC_WKGPOP","Q","2003-Q1",67.32744,
"SVN","EMP","MEN","PC_WKGPOP","Q","2003-Q2",67.13785,
"SVN","EMP","MEN","PC_WKGPOP","Q","2003-Q3",66.47368,
"SVN","EMP","MEN","PC_WKGPOP","Q","2003-Q4",68.49307,
"SVN","EMP","MEN","PC_WKGPOP","Q","2004-Q1",69.27975,
"SVN","EMP","MEN","PC_WKGPOP","Q","2004-Q2",69.83224,
"SVN","EMP","MEN","PC_WKGPOP","Q","2004-Q3",70.61905,
"SVN","EMP","MEN","PC_WKGPOP","Q","2004-Q4",70.19313,
"SVN","EMP","MEN","PC_WKGPOP","Q","2005-Q1",70.70818,
"SVN","EMP","MEN","PC_WKGPOP","Q","2005-Q2",70.21871,
"SVN","EMP","MEN","PC_WKGPOP","Q","2005-Q3",70.05267,
"SVN","EMP","MEN","PC_WKGPOP","Q","2005-Q4",70.72148,
"SVN","EMP","MEN","PC_WKGPOP","Q","2006-Q1",71.41668,
"SVN","EMP","MEN","PC_WKGPOP","Q","2006-Q2",70.84113,
"SVN","EMP","MEN","PC_WKGPOP","Q","2006-Q3",71.17086,
"SVN","EMP","MEN","PC_WKGPOP","Q","2006-Q4",71.11043,
"SVN","EMP","MEN","PC_WKGPOP","Q","2007-Q1",71.57688,
"SVN","EMP","MEN","PC_WKGPOP","Q","2007-Q2",73.16826,
"SVN","EMP","MEN","PC_WKGPOP","Q","2007-Q3",73.24507,
"SVN","EMP","MEN","PC_WKGPOP","Q","2007-Q4",72.87665,
"SVN","EMP","MEN","PC_WKGPOP","Q","2008-Q1",72.33028,
"SVN","EMP","MEN","PC_WKGPOP","Q","2008-Q2",72.64787,
"SVN","EMP","MEN","PC_WKGPOP","Q","2008-Q3",73.40115,
"SVN","EMP","MEN","PC_WKGPOP","Q","2008-Q4",72.4133,"B"
"SVN","EMP","MEN","PC_WKGPOP","Q","2009-Q1",69.96934,
"SVN","EMP","MEN","PC_WKGPOP","Q","2009-Q2",71.0756,
"SVN","EMP","MEN","PC_WKGPOP","Q","2009-Q3",70.56173,
"SVN","EMP","MEN","PC_WKGPOP","Q","2009-Q4",70.36572,
"SVN","EMP","MEN","PC_WKGPOP","Q","2010-Q1",69.96632,
"SVN","EMP","MEN","PC_WKGPOP","Q","2010-Q2",68.51115,
"SVN","EMP","MEN","PC_WKGPOP","Q","2010-Q3",68.4991,
"SVN","EMP","MEN","PC_WKGPOP","Q","2010-Q4",68.34853,
"SVN","EMP","MEN","PC_WKGPOP","Q","2011-Q1",67.4696,
"SVN","EMP","MEN","PC_WKGPOP","Q","2011-Q2",66.9995,
"SVN","EMP","MEN","PC_WKGPOP","Q","2011-Q3",66.83661,
"SVN","EMP","MEN","PC_WKGPOP","Q","2011-Q4",66.74712,
"SVN","EMP","MEN","PC_WKGPOP","Q","2012-Q1",66.97862,
"SVN","EMP","MEN","PC_WKGPOP","Q","2012-Q2",66.39674,
"SVN","EMP","MEN","PC_WKGPOP","Q","2012-Q3",66.49431,
"SVN","EMP","MEN","PC_WKGPOP","Q","2012-Q4",67.34446,
"SVN","EMP","MEN","PC_WKGPOP","Q","2013-Q1",66.73783,
"SVN","EMP","MEN","PC_WKGPOP","Q","2013-Q2",66.04218,
"SVN","EMP","MEN","PC_WKGPOP","Q","2013-Q3",66.81186,
"SVN","EMP","MEN","PC_WKGPOP","Q","2013-Q4",66.35669,
"SVN","EMP","MEN","PC_WKGPOP","Q","2014-Q1",66.30373,
"SVN","EMP","MEN","PC_WKGPOP","Q","2014-Q2",67.19276,
"SVN","EMP","MEN","PC_WKGPOP","Q","2014-Q3",66.69141,
"SVN","EMP","MEN","PC_WKGPOP","Q","2014-Q4",67.55143,
"SVN","EMP","MEN","PC_WKGPOP","Q","2015-Q1",68.06936,
"SVN","EMP","MEN","PC_WKGPOP","Q","2015-Q2",68.4601,
"SVN","EMP","MEN","PC_WKGPOP","Q","2015-Q3",69.19723,
"SVN","EMP","MEN","PC_WKGPOP","Q","2015-Q4",68.3924,
"SVN","EMP","MEN","PC_WKGPOP","Q","2016-Q1",67.6359,
"SVN","EMP","MEN","PC_WKGPOP","Q","2016-Q2",68.21775,
"SVN","EMP","MEN","PC_WKGPOP","Q","2016-Q3",68.36605,
"SVN","EMP","MEN","PC_WKGPOP","Q","2016-Q4",69.00916,
"SVN","EMP","MEN","PC_WKGPOP","Q","2017-Q1",70.60818,
"SVN","EMP","MEN","PC_WKGPOP","Q","2017-Q2",71.87826,
"SVN","EMP","MEN","PC_WKGPOP","Q","2017-Q3",72.1804,
"SVN","EMP","MEN","PC_WKGPOP","Q","2017-Q4",72.79141,
"SVN","EMP","MEN","PC_WKGPOP","Q","2018-Q1",73.09499,
"SVN","EMP","MEN","PC_WKGPOP","Q","2018-Q2",73.7506,
"SVN","EMP","MEN","PC_WKGPOP","Q","2018-Q3",74.13223,
"SVN","EMP","MEN","PC_WKGPOP","Q","2018-Q4",74.44476,
"SVN","EMP","MEN","PC_WKGPOP","Q","2019-Q1",75.1264,
"SVN","EMP","MEN","PC_WKGPOP","Q","2019-Q2",74.94656,
"SVN","EMP","MEN","PC_WKGPOP","Q","2019-Q3",73.54239,
"SVN","EMP","MEN","PC_WKGPOP","Q","2019-Q4",73.09177,
"SVN","EMP","MEN","PC_WKGPOP","Q","2020-Q1",74.01904,
"SVN","EMP","MEN","PC_WKGPOP","Q","2020-Q2",72.05891,
"SVN","EMP","MEN","PC_WKGPOP","Q","2020-Q3",71.99819,
"SVN","EMP","MEN","PC_WKGPOP","Q","2020-Q4",73.25361,
"SVN","EMP","MEN","PC_WKGPOP","Q","2021-Q1",72.07947,
"SVN","EMP","MEN","PC_WKGPOP","Q","2021-Q2",74.7719,
"SVN","EMP","MEN","PC_WKGPOP","Q","2021-Q3",75.5369,
"SVN","EMP","MEN","PC_WKGPOP","Q","2021-Q4",75.54623,
"SVN","EMP","MEN","PC_WKGPOP","Q","2022-Q1",76.18569,
"SVN","EMP","MEN","PC_WKGPOP","Q","2022-Q2",75.92062,
"SVN","EMP","MEN","PC_WKGPOP","Q","2022-Q3",76.30967,
"SVN","EMP","MEN","PC_WKGPOP","Q","2022-Q4",76.35667,
"SVN","EMP","TOT","PC_WKGPOP","Q","1999-Q1",62.27492,
"SVN","EMP","TOT","PC_WKGPOP","Q","1999-Q2",62.38001,
"SVN","EMP","TOT","PC_WKGPOP","Q","1999-Q3",61.95286,
"SVN","EMP","TOT","PC_WKGPOP","Q","1999-Q4",62.12201,
"SVN","EMP","TOT","PC_WKGPOP","Q","2000-Q1",62.11891,
"SVN","EMP","TOT","PC_WKGPOP","Q","2000-Q2",62.48549,
"SVN","EMP","TOT","PC_WKGPOP","Q","2000-Q3",63.40491,
"SVN","EMP","TOT","PC_WKGPOP","Q","2000-Q4",63.30103,
"SVN","EMP","TOT","PC_WKGPOP","Q","2001-Q1",63.73252,
"SVN","EMP","TOT","PC_WKGPOP","Q","2001-Q2",63.3608,
"SVN","EMP","TOT","PC_WKGPOP","Q","2001-Q3",64.42924,
"SVN","EMP","TOT","PC_WKGPOP","Q","2001-Q4",63.69827,
"SVN","EMP","TOT","PC_WKGPOP","Q","2002-Q1",64.51485,
"SVN","EMP","TOT","PC_WKGPOP","Q","2002-Q2",64.08062,
"SVN","EMP","TOT","PC_WKGPOP","Q","2002-Q3",62.67928,
"SVN","EMP","TOT","PC_WKGPOP","Q","2002-Q4",62.47449,
"SVN","EMP","TOT","PC_WKGPOP","Q","2003-Q1",62.6809,
"SVN","EMP","TOT","PC_WKGPOP","Q","2003-Q2",62.28661,
"SVN","EMP","TOT","PC_WKGPOP","Q","2003-Q3",61.73469,
"SVN","EMP","TOT","PC_WKGPOP","Q","2003-Q4",63.53072,
"SVN","EMP","TOT","PC_WKGPOP","Q","2004-Q1",64.46694,
"SVN","EMP","TOT","PC_WKGPOP","Q","2004-Q2",65.42506,
"SVN","EMP","TOT","PC_WKGPOP","Q","2004-Q3",66.06341,
"SVN","EMP","TOT","PC_WKGPOP","Q","2004-Q4",65.18873,
"SVN","EMP","TOT","PC_WKGPOP","Q","2005-Q1",65.94121,
"SVN","EMP","TOT","PC_WKGPOP","Q","2005-Q2",65.73303,
"SVN","EMP","TOT","PC_WKGPOP","Q","2005-Q3",65.80481,
"SVN","EMP","TOT","PC_WKGPOP","Q","2005-Q4",66.33722,
"SVN","EMP","TOT","PC_WKGPOP","Q","2006-Q1",66.73712,
"SVN","EMP","TOT","PC_WKGPOP","Q","2006-Q2",66.89896,
"SVN","EMP","TOT","PC_WKGPOP","Q","2006-Q3",66.38535,
"SVN","EMP","TOT","PC_WKGPOP","Q","2006-Q4",66.27369,
"SVN","EMP","TOT","PC_WKGPOP","Q","2007-Q1",66.80905,
"SVN","EMP","TOT","PC_WKGPOP","Q","2007-Q2",68.16347,
"SVN","EMP","TOT","PC_WKGPOP","Q","2007-Q3",68.23823,
"SVN","EMP","TOT","PC_WKGPOP","Q","2007-Q4",67.8708,
"SVN","EMP","TOT","PC_WKGPOP","Q","2008-Q1",67.90482,
"SVN","EMP","TOT","PC_WKGPOP","Q","2008-Q2",68.19833,
"SVN","EMP","TOT","PC_WKGPOP","Q","2008-Q3",69.27701,
"SVN","EMP","TOT","PC_WKGPOP","Q","2008-Q4",68.92123,"B"
"SVN","EMP","TOT","PC_WKGPOP","Q","2009-Q1",66.71816,
"SVN","EMP","TOT","PC_WKGPOP","Q","2009-Q2",67.25664,
"SVN","EMP","TOT","PC_WKGPOP","Q","2009-Q3",67.42461,
"SVN","EMP","TOT","PC_WKGPOP","Q","2009-Q4",66.87305,
"SVN","EMP","TOT","PC_WKGPOP","Q","2010-Q1",66.2101,
"SVN","EMP","TOT","PC_WKGPOP","Q","2010-Q2",65.89147,
"SVN","EMP","TOT","PC_WKGPOP","Q","2010-Q3",65.04266,
"SVN","EMP","TOT","PC_WKGPOP","Q","2010-Q4",65.11891,
"SVN","EMP","TOT","PC_WKGPOP","Q","2011-Q1",63.83915,
"SVN","EMP","TOT","PC_WKGPOP","Q","2011-Q2",63.81862,
"SVN","EMP","TOT","PC_WKGPOP","Q","2011-Q3",63.80631,
"SVN","EMP","TOT","PC_WKGPOP","Q","2011-Q4",63.87788,
"SVN","EMP","TOT","PC_WKGPOP","Q","2012-Q1",64.10599,
"SVN","EMP","TOT","PC_WKGPOP","Q","2012-Q2",63.262,
"SVN","EMP","TOT","PC_WKGPOP","Q","2012-Q3",63.35606,
"SVN","EMP","TOT","PC_WKGPOP","Q","2012-Q4",63.5958,
